timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1693466922585,871,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-4,text,true,,380,454,8,23,null,0,0,0
1693466823485,100003,ATM Deposit,,Timeout,Thread Group-ATM 1-2,text,false,Response was null,0,410,15,23,null,0,0,0
1693466922233,1577,ATM Transfer,00,Unexpected response code,Thread Group-ATM 1-5,text,true,,192,358,15,23,null,0,0,0
1693466923485,436,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-12,text,true,,180,891,15,23,null,0,0,0
1693466923462,642,Hold,00,Unexpected response code,Thread Group-POS 2-4,text,true,,376,553,8,23,null,0,0,0
1693466924110,843,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-4,text,true,,380,454,8,23,null,0,0,0
1693466924745,505,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-2,text,true,,180,891,15,23,null,0,0,0
1693466925256,1504,ATM Transfer,00,Unexpected response code,Thread Group-ATM 1-2,text,true,,192,358,15,23,null,0,0,0
1693466926764,954,ATM Bill Payment,00,Unexpected response code,Thread Group-ATM 1-2,text,true,,189,413,15,23,null,0,0,0
1693466927724,679,ATM Withdrawal,00,Unexpected response code,Thread Group-ATM 1-2,text,true,,180,346,15,23,null,0,0,0
1693466928463,681,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-7,text,true,,380,454,8,23,null,0,0,0
1693466928410,978,ATM Deposit,00,Unexpected response code,Thread Group-ATM 1-2,text,true,,180,410,15,23,null,0,0,0
1693466929150,595,Hold,00,Unexpected response code,Thread Group-POS 2-7,text,true,,376,553,8,23,null,0,0,0
1693466929394,415,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-2,text,true,,180,891,15,23,null,0,0,0
1693466930913,1188,ATM Bill Payment,00,Unexpected response code,Thread Group-ATM 1-5,text,true,,189,413,15,23,null,0,0,0
1693466832292,100004,Hold,,Timeout,Thread Group-POS 2-2,text,false,Response was null,0,553,8,23,null,0,0,0
1693466932106,763,ATM Withdrawal,00,Unexpected response code,Thread Group-ATM 1-5,text,true,,180,346,15,23,null,0,0,0
1693466932299,697,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-2,text,true,,380,454,8,23,null,0,0,0
1693466833475,100004,ATM Deposit,,Timeout,Thread Group-ATM 1-3,text,false,Response was null,0,410,15,23,null,0,0,0
1693466733520,200005,ATM Withdrawal,,Timeout,Thread Group-ATM 1-13,text,false,Response was null,0,346,15,23,null,0,0,0
1693466933002,590,Hold,00,Unexpected response code,Thread Group-POS 2-2,text,true,,376,553,8,23,null,0,0,0
1693466933414,953,ATM Transfer,00,Unexpected response code,Thread Group-ATM 1-12,text,true,,192,358,15,23,null,0,0,0
1693466934372,802,ATM Bill Payment,00,Unexpected response code,Thread Group-ATM 1-12,text,true,,189,413,15,23,null,0,0,0
1693466935180,720,ATM Withdrawal,00,Unexpected response code,Thread Group-ATM 1-12,text,true,,180,346,15,23,null,0,0,0
1693466937234,501,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-3,text,true,,180,891,15,23,null,0,0,0
1693466937253,840,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-7,text,true,,380,454,8,23,null,0,0,0
1693466938098,526,Hold,00,Unexpected response code,Thread Group-POS 2-7,text,true,,376,553,8,23,null,0,0,0
1693466939374,1762,ATM Deposit,00,Unexpected response code,Thread Group-ATM 1-5,text,true,,180,410,15,23,null,0,0,0
1693466941146,811,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-5,text,true,,180,891,15,23,null,0,0,0
1693466942235,972,ATM Deposit,00,Unexpected response code,Thread Group-ATM 1-13,text,true,,180,410,15,23,null,0,0,0
1693466843470,100004,ATM Deposit,,Timeout,Thread Group-ATM 1-4,text,false,Response was null,0,410,15,23,null,0,0,0
1693466743500,200006,ATM Withdrawal,,Timeout,Thread Group-ATM 1-14,text,false,Response was null,0,346,15,23,null,0,0,0
1693466943212,444,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-13,text,true,,180,891,15,23,null,0,0,0
1693466943598,662,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-2,text,true,,380,454,8,23,null,0,0,0
1693466744786,200005,POS Withdrawal,,Timeout,Thread Group-POS 2-8,text,false,Response was null,0,454,8,23,null,0,0,0
1693466944265,611,Hold,00,Unexpected response code,Thread Group-POS 2-2,text,true,,376,553,8,23,null,0,0,0
1693466946146,1065,ATM Deposit,00,Unexpected response code,Thread Group-ATM 1-12,text,true,,180,410,15,23,null,0,0,0
1693466947216,379,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-12,text,true,,180,891,15,23,null,0,0,0
1693466948213,1084,ATM Transfer,00,Unexpected response code,Thread Group-ATM 1-2,text,true,,192,358,15,23,null,0,0,0
1693466948631,726,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-7,text,true,,380,454,8,23,null,0,0,0
1693466949362,551,Hold,00,Unexpected response code,Thread Group-POS 2-7,text,true,,376,553,8,23,null,0,0,0
1693466949302,889,ATM Bill Payment,00,Unexpected response code,Thread Group-ATM 1-2,text,true,,189,413,15,23,null,0,0,0
1693466950196,712,ATM Withdrawal,00,Unexpected response code,Thread Group-ATM 1-2,text,true,,180,346,15,23,null,0,0,0
1693466851043,100003,Hold,,Timeout,Thread Group-POS 2-3,text,false,Response was null,0,553,8,23,null,0,0,0
1693466951050,694,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-3,text,true,,380,454,8,23,null,0,0,0
1693466753515,200006,ATM Withdrawal,,Timeout,Thread Group-ATM 1-15,text,false,Response was null,0,346,15,23,null,0,0,0
1693466953522,791,ATM Deposit,00,Unexpected response code,Thread Group-ATM 1-15,text,true,,180,410,15,23,null,0,0,0
1693466954318,395,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-15,text,true,,180,891,15,23,null,0,0,0
1693466955715,370,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-4,text,true,,180,891,15,23,null,0,0,0
1693466956090,1258,ATM Transfer,00,Unexpected response code,Thread Group-ATM 1-4,text,true,,192,358,15,23,null,0,0,0
1693466957383,717,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-2,text,true,,380,454,8,23,null,0,0,0
1693466957353,1090,ATM Bill Payment,00,Unexpected response code,Thread Group-ATM 1-4,text,true,,189,413,15,23,null,0,0,0
1693466958105,673,Hold,00,Unexpected response code,Thread Group-POS 2-2,text,true,,376,553,8,23,null,0,0,0
1693466958449,668,ATM Withdrawal,00,Unexpected response code,Thread Group-ATM 1-4,text,true,,180,346,15,23,null,0,0,0
1693466959122,857,ATM Deposit,00,Unexpected response code,Thread Group-ATM 1-4,text,true,,180,410,15,23,null,0,0,0
1693466962421,906,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-7,text,true,,380,454,8,23,null,0,0,0
1693466863480,100002,ATM Deposit,,Timeout,Thread Group-ATM 1-6,text,false,Response was null,0,410,15,23,null,0,0,0
1693466963331,466,Hold,00,Unexpected response code,Thread Group-POS 2-7,text,true,,376,553,8,23,null,0,0,0
1693466963069,1436,ATM Transfer,00,Unexpected response code,Thread Group-ATM 1-3,text,true,,192,358,15,23,null,0,0,0
1693466964467,1099,ATM Transfer,00,Unexpected response code,Thread Group-ATM 1-12,text,true,,192,358,15,23,null,0,0,0
1693466965571,848,ATM Bill Payment,00,Unexpected response code,Thread Group-ATM 1-12,text,true,,189,413,15,23,null,0,0,0
1693466966424,706,ATM Withdrawal,00,Unexpected response code,Thread Group-ATM 1-12,text,true,,180,346,15,23,null,0,0,0
1693466967134,893,ATM Deposit,00,Unexpected response code,Thread Group-ATM 1-12,text,true,,180,410,15,23,null,0,0,0
1693466968032,482,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-12,text,true,,180,891,15,23,null,0,0,0
1693466969886,536,Hold,00,Unexpected response code,Thread Group-POS 2-5,text,true,,376,553,8,23,null,0,0,0
1693466970425,743,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-5,text,true,,380,454,8,23,null,0,0,0
1693466971173,548,Hold,00,Unexpected response code,Thread Group-POS 2-5,text,true,,376,553,8,23,null,0,0,0
1693466971819,843,ATM Transfer,00,Unexpected response code,Thread Group-ATM 1-15,text,true,,192,358,15,23,null,0,0,0
1693466972674,753,ATM Bill Payment,00,Unexpected response code,Thread Group-ATM 1-15,text,true,,189,413,15,23,null,0,0,0
1693466873474,100002,ATM Deposit,,Timeout,Thread Group-ATM 1-7,text,false,Response was null,0,410,15,23,null,0,0,0
1693466973432,666,ATM Withdrawal,00,Unexpected response code,Thread Group-ATM 1-15,text,true,,180,346,15,23,null,0,0,0
1693466974103,975,ATM Deposit,00,Unexpected response code,Thread Group-ATM 1-15,text,true,,180,410,15,23,null,0,0,0
1693466975082,349,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-15,text,true,,180,891,15,23,null,0,0,0
1693466975833,502,Hold,00,Unexpected response code,Thread Group-POS 2-3,text,true,,376,553,8,23,null,0,0,0
1693466976340,780,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-3,text,true,,380,454,8,23,null,0,0,0
1693466977125,575,Hold,00,Unexpected response code,Thread Group-POS 2-3,text,true,,376,553,8,23,null,0,0,0
1693466977134,938,ATM Transfer,00,Unexpected response code,Thread Group-ATM 1-5,text,true,,192,358,15,23,null,0,0,0
1693466978077,825,ATM Bill Payment,00,Unexpected response code,Thread Group-ATM 1-5,text,true,,189,413,15,23,null,0,0,0
1693466981821,440,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-6,text,true,,180,891,15,23,null,0,0,0
1693466883470,100003,ATM Deposit,,Timeout,Thread Group-ATM 1-8,text,false,Response was null,0,410,15,23,null,0,0,0
1693466982265,1308,ATM Transfer,00,Unexpected response code,Thread Group-ATM 1-6,text,true,,192,358,15,23,null,0,0,0
1693466983475,344,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-8,text,true,,180,891,15,23,null,0,0,0
1693466983675,525,Hold,00,Unexpected response code,Thread Group-POS 2-8,text,true,,376,553,8,23,null,0,0,0
1693466984205,697,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-8,text,true,,380,454,8,23,null,0,0,0
1693466985354,1033,ATM Transfer,00,Unexpected response code,Thread Group-ATM 1-13,text,true,,192,358,15,23,null,0,0,0
1693466986391,874,ATM Bill Payment,00,Unexpected response code,Thread Group-ATM 1-13,text,true,,189,413,15,23,null,0,0,0
1693466987269,642,ATM Withdrawal,00,Unexpected response code,Thread Group-ATM 1-13,text,true,,180,346,15,23,null,0,0,0
1693466988841,469,Hold,00,Unexpected response code,Thread Group-POS 2-4,text,true,,376,553,8,23,null,0,0,0
1693466989315,691,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-4,text,true,,380,454,8,23,null,0,0,0
1693466989327,1173,ATM Transfer,00,Unexpected response code,Thread Group-ATM 1-12,text,true,,192,358,15,23,null,0,0,0
1693466990010,570,Hold,00,Unexpected response code,Thread Group-POS 2-4,text,true,,376,553,8,23,null,0,0,0
1693466990506,842,ATM Bill Payment,00,Unexpected response code,Thread Group-ATM 1-12,text,true,,189,413,15,23,null,0,0,0
1693466991354,584,ATM Withdrawal,00,Unexpected response code,Thread Group-ATM 1-12,text,true,,180,346,15,23,null,0,0,0
1693466893516,100003,ATM Deposit,,Timeout,Thread Group-ATM 1-9,text,false,Response was null,0,410,15,23,null,0,0,0
1693466993521,405,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-9,text,true,,180,891,15,23,null,0,0,0
1693466996079,994,ATM Bill Payment,00,Unexpected response code,Thread Group-ATM 1-6,text,true,,189,413,15,23,null,0,0,0
1693466996705,746,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-7,text,true,,380,454,8,23,null,0,0,0
1693466997079,650,ATM Withdrawal,00,Unexpected response code,Thread Group-ATM 1-6,text,true,,180,346,15,23,null,0,0,0
1693466997456,489,Hold,00,Unexpected response code,Thread Group-POS 2-7,text,true,,376,553,8,23,null,0,0,0
1693466998893,1273,ATM Transfer,00,Unexpected response code,Thread Group-ATM 1-15,text,true,,192,358,15,23,null,0,0,0
1693467000176,1270,ATM Bill Payment,00,Unexpected response code,Thread Group-ATM 1-15,text,true,,189,413,15,23,null,0,0,0
1693467001451,1144,ATM Withdrawal,00,Unexpected response code,Thread Group-ATM 1-15,text,true,,180,346,15,23,null,0,0,0
1693467001818,926,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-3,text,true,,380,454,8,23,null,0,0,0
1693466903523,100003,ATM Deposit,,Timeout,Thread Group-ATM 1-10,text,false,Response was null,0,410,15,23,null,0,0,0
1693467002749,849,Hold,00,Unexpected response code,Thread Group-POS 2-3,text,true,,376,553,8,23,null,0,0,0
1693467002600,1309,ATM Deposit,00,Unexpected response code,Thread Group-ATM 1-15,text,true,,180,410,15,23,null,0,0,0
1693467003528,541,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-10,text,true,,180,891,15,23,null,0,0,0
1693467003603,909,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-3,text,true,,380,454,8,23,null,0,0,0
1693467004517,518,Hold,00,Unexpected response code,Thread Group-POS 2-3,text,true,,376,553,8,23,null,0,0,0
1693467004073,1062,ATM Transfer,00,Unexpected response code,Thread Group-ATM 1-10,text,true,,192,358,15,23,null,0,0,0
1693467005040,635,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-3,text,true,,380,454,8,23,null,0,0,0
1693467005148,941,ATM Bill Payment,00,Unexpected response code,Thread Group-ATM 1-10,text,true,,189,413,15,23,null,0,0,0
1693467006093,641,ATM Withdrawal,00,Unexpected response code,Thread Group-ATM 1-10,text,true,,180,346,15,23,null,0,0,0
1693466907296,100003,Hold,,Timeout,Thread Group-POS 2-6,text,false,Response was null,0,553,8,23,null,0,0,0
1693467007302,713,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-6,text,true,,380,454,8,23,null,0,0,0
1693467008021,553,Hold,00,Unexpected response code,Thread Group-POS 2-6,text,true,,376,553,8,23,null,0,0,0
1693467009830,1343,ATM Transfer,00,Unexpected response code,Thread Group-ATM 1-8,text,true,,192,358,15,23,null,0,0,0
1693467011177,1066,ATM Bill Payment,00,Unexpected response code,Thread Group-ATM 1-8,text,true,,189,413,15,23,null,0,0,0
1693467012247,753,ATM Withdrawal,00,Unexpected response code,Thread Group-ATM 1-8,text,true,,180,346,15,23,null,0,0,0
1693466913526,100002,ATM Balance Enquiry,,Timeout,Thread Group-ATM 1-1,text,false,Response was null,0,891,15,23,null,0,0,0
1693467013005,871,ATM Deposit,00,Unexpected response code,Thread Group-ATM 1-8,text,true,,180,410,15,23,null,0,0,0
1693466914779,100003,ATM Deposit,,Timeout,Thread Group-ATM 1-11,text,false,Response was null,0,410,15,23,null,0,0,0
1693467014784,400,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-11,text,true,,180,891,15,23,null,0,0,0
1693467015189,991,ATM Transfer,00,Unexpected response code,Thread Group-ATM 1-11,text,true,,192,358,15,23,null,0,0,0
1693467016102,572,Hold,00,Unexpected response code,Thread Group-POS 2-8,text,true,,376,553,8,23,null,0,0,0
1693467016185,759,ATM Bill Payment,00,Unexpected response code,Thread Group-ATM 1-11,text,true,,189,413,15,23,null,0,0,0
1693467017541,695,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-7,text,true,,380,454,8,23,null,0,0,0
1693467018240,520,Hold,00,Unexpected response code,Thread Group-POS 2-7,text,true,,376,553,8,23,null,0,0,0
1693467018914,359,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-15,text,true,,180,891,15,23,null,0,0,0
1693467019278,1081,ATM Transfer,00,Unexpected response code,Thread Group-ATM 1-15,text,true,,192,358,15,23,null,0,0,0
1693467020363,1185,ATM Bill Payment,00,Unexpected response code,Thread Group-ATM 1-15,text,true,,189,413,15,23,null,0,0,0
1693467021552,739,ATM Withdrawal,00,Unexpected response code,Thread Group-ATM 1-15,text,true,,180,346,15,23,null,0,0,0
1693467022296,925,ATM Deposit,00,Unexpected response code,Thread Group-ATM 1-15,text,true,,180,410,15,23,null,0,0,0
1693467023225,318,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-15,text,true,,180,891,15,23,null,0,0,0
1693467023026,719,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-4,text,true,,380,454,8,23,null,0,0,0
1693467027249,335,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-4,text,true,,180,891,15,23,null,0,0,0
1693467029786,1375,ATM Transfer,00,Unexpected response code,Thread Group-ATM 1-1,text,true,,192,358,15,23,null,0,0,0
1693467031104,734,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-2,text,true,,380,454,8,23,null,0,0,0
1693467031166,1015,ATM Bill Payment,00,Unexpected response code,Thread Group-ATM 1-1,text,true,,189,413,15,23,null,0,0,0
1693467032185,612,ATM Withdrawal,00,Unexpected response code,Thread Group-ATM 1-1,text,true,,180,346,15,23,null,0,0,0
1693467032543,572,Hold,00,Unexpected response code,Thread Group-POS 2-3,text,true,,376,553,8,23,null,0,0,0
1693467033119,893,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-3,text,true,,380,454,8,23,null,0,0,0
1693467034017,507,Hold,00,Unexpected response code,Thread Group-POS 2-3,text,true,,376,553,8,23,null,0,0,0
1693467033686,898,ATM Bill Payment,00,Unexpected response code,Thread Group-ATM 1-3,text,true,,189,413,15,23,null,0,0,0
1693467034589,743,ATM Withdrawal,00,Unexpected response code,Thread Group-ATM 1-3,text,true,,180,346,15,23,null,0,0,0
1693467035336,864,ATM Deposit,00,Unexpected response code,Thread Group-ATM 1-3,text,true,,180,410,15,23,null,0,0,0
1693467036205,380,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-3,text,true,,180,891,15,23,null,0,0,0
1693467039053,912,ATM Deposit,00,Unexpected response code,Thread Group-ATM 1-10,text,true,,180,410,15,23,null,0,0,0
1693467040726,909,ATM Deposit,00,Unexpected response code,Thread Group-ATM 1-6,text,true,,180,410,15,23,null,0,0,0
1693467041250,511,Hold,00,Unexpected response code,Thread Group-POS 2-4,text,true,,376,553,8,23,null,0,0,0
1693467041640,521,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-6,text,true,,180,891,15,23,null,0,0,0
1693467042165,1030,ATM Transfer,00,Unexpected response code,Thread Group-ATM 1-6,text,true,,192,358,15,23,null,0,0,0
1693467043199,791,ATM Bill Payment,00,Unexpected response code,Thread Group-ATM 1-6,text,true,,189,413,15,23,null,0,0,0
1693467047544,693,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-5,text,true,,380,454,8,23,null,0,0,0
1693467048120,736,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-7,text,true,,380,454,8,23,null,0,0,0
1693467048668,611,ATM Withdrawal,00,Unexpected response code,Thread Group-ATM 1-5,text,true,,180,346,15,23,null,0,0,0
1693467049284,780,ATM Deposit,00,Unexpected response code,Thread Group-ATM 1-5,text,true,,180,410,15,23,null,0,0,0
1693467050069,344,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-5,text,true,,180,891,15,23,null,0,0,0
1693467052030,745,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-3,text,true,,380,454,8,23,null,0,0,0
1693467052091,1035,ATM Deposit,00,Unexpected response code,Thread Group-ATM 1-12,text,true,,180,410,15,23,null,0,0,0
1693467053133,369,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-12,text,true,,180,891,15,23,null,0,0,0
1693467055342,1280,ATM Transfer,00,Unexpected response code,Thread Group-ATM 1-3,text,true,,192,358,15,23,null,0,0,0
1693467056626,761,ATM Bill Payment,00,Unexpected response code,Thread Group-ATM 1-3,text,true,,189,413,15,23,null,0,0,0
1693467057391,785,ATM Withdrawal,00,Unexpected response code,Thread Group-ATM 1-3,text,true,,180,346,15,23,null,0,0,0
1693467058181,929,ATM Deposit,00,Unexpected response code,Thread Group-ATM 1-3,text,true,,180,410,15,23,null,0,0,0
1693467059114,366,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-3,text,true,,180,891,15,23,null,0,0,0
1693467059267,890,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-4,text,true,,380,454,8,23,null,0,0,0
1693467060162,541,Hold,00,Unexpected response code,Thread Group-POS 2-4,text,true,,376,553,8,23,null,0,0,0
1693467060701,342,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-8,text,true,,180,891,15,23,null,0,0,0
1693467061047,1500,ATM Transfer,00,Unexpected response code,Thread Group-ATM 1-8,text,true,,192,358,15,23,null,0,0,0
1693467062552,845,ATM Bill Payment,00,Unexpected response code,Thread Group-ATM 1-8,text,true,,189,413,15,23,null,0,0,0
1693467063242,582,Hold,00,Unexpected response code,Thread Group-POS 2-5,text,true,,376,553,8,23,null,0,0,0
1693467063401,645,ATM Withdrawal,00,Unexpected response code,Thread Group-ATM 1-8,text,true,,180,346,15,23,null,0,0,0
1693467064051,1027,ATM Deposit,00,Unexpected response code,Thread Group-ATM 1-8,text,true,,180,410,15,23,null,0,0,0
1693467065083,323,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-8,text,true,,180,891,15,23,null,0,0,0
1693467067030,923,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-8,text,true,,380,454,8,23,null,0,0,0
1693467070634,989,ATM Transfer,00,Unexpected response code,Thread Group-ATM 1-9,text,true,,192,358,15,23,null,0,0,0
1693467071628,801,ATM Bill Payment,00,Unexpected response code,Thread Group-ATM 1-9,text,true,,189,413,15,23,null,0,0,0
1693467072433,727,ATM Withdrawal,00,Unexpected response code,Thread Group-ATM 1-9,text,true,,180,346,15,23,null,0,0,0
1693467073164,903,ATM Deposit,00,Unexpected response code,Thread Group-ATM 1-9,text,true,,180,410,15,23,null,0,0,0
1693467074072,396,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-9,text,true,,180,891,15,23,null,0,0,0
1693467074268,609,Hold,00,Unexpected response code,Thread Group-POS 2-2,text,true,,376,553,8,23,null,0,0,0
1693467076616,1073,ATM Transfer,00,Unexpected response code,Thread Group-ATM 1-4,text,true,,192,358,15,23,null,0,0,0
1693467077693,772,ATM Bill Payment,00,Unexpected response code,Thread Group-ATM 1-4,text,true,,189,413,15,23,null,0,0,0
1693467078470,690,ATM Withdrawal,00,Unexpected response code,Thread Group-ATM 1-4,text,true,,180,346,15,23,null,0,0,0
1693467078208,984,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-4,text,true,,380,454,8,23,null,0,0,0
1693467079203,549,Hold,00,Unexpected response code,Thread Group-POS 2-4,text,true,,376,553,8,23,null,0,0,0
1693467079165,881,ATM Deposit,00,Unexpected response code,Thread Group-ATM 1-4,text,true,,180,410,15,23,null,0,0,0
1693467080051,315,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-4,text,true,,180,891,15,23,null,0,0,0
1693467082031,518,Hold,00,Unexpected response code,Thread Group-POS 2-3,text,true,,376,553,8,23,null,0,0,0
1693467081552,1009,ATM Transfer,00,Unexpected response code,Thread Group-ATM 1-5,text,true,,192,358,15,23,null,0,0,0
1693467082565,1496,ATM Bill Payment,00,Unexpected response code,Thread Group-ATM 1-5,text,true,,189,413,15,23,null,0,0,0
1693467084082,624,ATM Withdrawal,00,Unexpected response code,Thread Group-ATM 1-5,text,true,,180,346,15,23,null,0,0,0
1693467089269,624,POS Withdrawal,00,Unexpected response code,Thread Group-POS 2-6,text,true,,380,454,8,23,null,0,0,0
1693467089128,908,ATM Deposit,00,Unexpected response code,Thread Group-ATM 1-2,text,true,,180,410,15,23,null,0,0,0
1693467090040,368,ATM Balance Enquiry,00,Unexpected response code,Thread Group-ATM 1-2,text,true,,180,891,15,23,null,0,0,0
